Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
1510; 1488; 180; 1668; 2279; 3947; 4716; 458; 5174; 884; 1522; 0; 2; 10005; 8556; 219; 0.2920; 0.8741; -2.2203e-01; 44824.50; 410241.27; 111036.28; 0.4545; 315; 133; 1489; 34; 344; 11; 721; 954; 9; 1; 0.9580; 1.8405e-02; 617.97; 1018.78; 516.09; 2.1855; 1602; 343; 124; 0.0311; 3161; 1; 1; 0; 4; 35695.80; 0.00; 177112.02; 212807.82; 299127299.35; 0.032754
1511; 1485; 181; 1666; 2287; 3953; 4708; 458; 5166; 886; 1525; 0; 2; 10005; 8556; 217; 0.2927; 0.8059; -2.2016e-01; 55056.75; 401717.97; 129444.96; 0.6364; 314; 128; 1532; 59; 346; 11; 756; 955; 7; 4; 0.9646; 2.1641e-02; 621.34; 999.63; 562.92; 0.9608; 1630; 370; 153; 0.0318; 3155; 3; 3; 0; 5; 561325.22; 0.00; 235980.96; 797306.18; 298565655.19; 0.032137
1512; 1487; 181; 1668; 2293; 3961; 4704; 456; 5160; 886; 1523; 0; 3; 10007; 8556; 217; 0.2934; 0.7856; -2.1901e-01; 18676.61; 396776.49; 91809.67; 1.3750; 314; 128; 1561; 43; 345; 8; 760; 958; 6; 2; 0.9642; 2.0299e-02; 618.49; 1014.91; 551.27; 2.0730; 1617; 354; 137; 0.0325; 3149; 2; 2; 0; 3; 234373.20; 0.00; 152264.81; 386638.01; 297078043.12; 0.032914
1513; 1487; 180; 1667; 2299; 3966; 4694; 457; 5151; 887; 1524; 0; 3; 10004; 8556; 219; 0.2943; 0.8059; -2.1270e-01; 15092.26; 391763.50; 77584.86; 0.2000; 311; 126; 1589; 43; 355; 5; 765; 964; 2; 3; 0.9637; 2.1985e-02; 620.65; 1024.55; 560.79; 1.7910; 1617; 353; 134; 0.0331; 3144; 3; 3; 0; 1; 127934.51; 0.00; 56267.41; 184201.92; 295851028.42; 0.032369
1514; 1495; 180; 1675; 2301; 3976; 4689; 457; 5146; 887; 1524; 0; 3; 10009; 8556; 222; 0.2949; 0.7545; -2.1100e-01; 18060.20; 387088.71; 115826.09; 2.8333; 310; 127; 1611; 30; 359; 6; 765; 968; 4; 2; 0.9870; 3.0473e-02; 617.51; 1018.01; 516.91; 0.6880; 1615; 347; 125; 0.0341; 3139; 1; 1; 0; 2; 180351.30; 0.00; 94076.12; 274427.42; 294799151.93; 0.032100
1515; 1504; 178; 1682; 2300; 3982; 4679; 459; 5138; 888; 1525; 0; 2; 10008; 8556; 230; 0.2957; 0.7525; -2.0753e-01; 41365.74; 381637.52; 117725.35; 0.9231; 316; 130; 1636; 36; 364; 13; 789; 974; 7; 4; 0.9773; 3.5522e-02; 618.11; 1026.93; 487.49; 1.5221; 1607; 343; 113; 0.0350; 3134; 2; 2; 0; 1; 234971.64; 0.00; 46713.14; 281684.78; 293538940.77; 0.032219
1516; 1498; 179; 1677; 2312; 3989; 4668; 457; 5125; 889; 1525; 0; 2; 10003; 8556; 230; 0.2971; 0.7696; -2.0323e-01; 29117.26; 377594.27; 128742.40; 1.4545; 311; 127; 1652; 33; 366; 11; 832; 982; 7; 4; 0.9372; 2.8071e-02; 621.84; 985.96; 527.20; 1.9548; 1643; 385; 155; 0.0356; 3124; 1; 1; 0; 4; 224588.47; 0.00; 306374.09; 530962.56; 292437333.86; 0.032229
1517; 1499; 179; 1678; 2319; 3997; 4659; 459; 5118; 888; 1526; 0; 2; 10003; 8556; 231; 0.2980; 0.7437; -1.8099e-01; 44009.26; 373836.12; 101942.05; 1.8750; 311; 126; 1678; 42; 378; 8; 816; 984; 6; 2; 0.9543; 1.0028e-02; 623.73; 1030.61; 541.38; 2.4603; 1615; 357; 126; 0.0362; 3119; 2; 2; 0; 2; 244779.77; 0.00; 63536.95; 308316.72; 291436609.69; 0.032561
1518; 1505; 178; 1683; 2320; 4003; 4654; 460; 5114; 887; 1525; 0; 2; 10004; 8556; 235; 0.2986; 0.7481; -1.8011e-01; 33548.07; 369278.19; 103134.36; 1.0000; 314; 128; 1699; 40; 381; 13; 828; 988; 6; 6; 0.9510; -5.0239e-03; 624.49; 1014.21; 555.98; 1.5946; 1644; 383; 148; 0.0368; 3121; 4; 3; 0; 3; 242782.65; 0.00; 134891.01; 377673.66; 290112294.09; 0.032264
1519; 1511; 176; 1687; 2323; 4010; 4646; 463; 5109; 886; 1525; 0; 2; 10005; 8556; 238; 0.2993; 0.7019; -1.8391e-01; 33174.89; 364531.89; 94245.90; 1.1538; 311; 129; 1724; 43; 380; 13; 836; 992; 8; 5; 0.9558; 2.8940e-03; 620.99; 980.72; 492.79; 1.3725; 1654; 391; 153; 0.0376; 3118; 4; 4; 0; 4; 270376.98; 0.00; 200481.77; 470858.75; 288385891.68; 0.032357
1520; 1515; 175; 1690; 2329; 4019; 4633; 462; 5095; 891; 1528; 0; 2; 10005; 8556; 241; 0.3004; 0.7192; -1.9360e-01; 21789.15; 361128.42; 109042.74; 1.1176; 316; 131; 1740; 35; 386; 17; 845; 1000; 10; 6; 0.9816; 1.0374e-02; 622.98; 1012.97; 524.38; 0.1679; 1633; 378; 137; 0.0384; 3121; 5; 5; 0; 7; 663255.94; 0.00; 341964.07; 1005220.01; 287932029.66; 0.032481
1521; 1518; 175; 1693; 2341; 4034; 4617; 462; 5079; 892; 1529; 0; 3; 10005; 8556; 244; 0.3021; 0.7145; -1.9102e-01; 24460.09; 357837.89; 88723.28; 0.7333; 313; 133; 1755; 40; 385; 15; 862; 996; 11; 4; 0.9618; 1.1231e-02; 623.56; 1003.15; 535.52; 1.0411; 1652; 390; 146; 0.0391; 3119; 2; 2; 0; 6; 142377.21; 0.00; 295654.83; 438032.03; 286848868.82; 0.033191
1522; 1526; 175; 1701; 2347; 4048; 4607; 462; 5069; 892; 1529; 0; 3; 10009; 8556; 248; 0.3033; 0.7267; -1.7735e-01; 30174.53; 355709.99; 83456.23; 2.0000; 311; 130; 1765; 30; 389; 13; 865; 1006; 9; 0; 0.9401; -6.2003e-04; 625.34; 1030.49; 523.78; 2.8115; 1635; 370; 122; 0.0395; 3107; 0; 0; 0; 4; 0.00; 0.00; 140923.34; 140923.34; 285291865.37; 0.032437
1523; 1522; 173; 1695; 2361; 4056; 4595; 462; 5057; 891; 1526; 0; 4; 10004; 8556; 247; 0.3048; 0.6882; -1.6462e-01; 41242.63; 353478.28; 122417.31; 1.2500; 317; 137; 1783; 39; 386; 20; 890; 1008; 14; 3; 0.9555; -1.0099e-02; 626.45; 1012.12; 554.99; 1.4828; 1651; 392; 145; 0.0401; 3103; 1; 1; 0; 9; 191795.17; 0.00; 701286.66; 893081.83; 284254352.95; 0.032042
1524; 1525; 174; 1699; 2359; 4058; 4589; 468; 5057; 892; 1534; 0; 4; 10007; 8556; 248; 0.3047; 0.6985; -1.4282e-01; 20671.22; 350609.58; 115254.34; 3.1765; 315; 126; 1790; 37; 393; 17; 911; 1006; 5; 8; 0.9614; -1.0357e-02; 627.90; 994.70; 529.98; 1.7000; 1659; 398; 150; 0.0406; 3102; 6; 6; 0; 4; 656068.89; 0.00; 242068.50; 898137.39; 283576721.77; 0.033042
1525; 1528; 174; 1702; 2374; 4076; 4574; 464; 5038; 897; 1535; 0; 2; 10011; 8556; 247; 0.3063; 0.6934; -1.3237e-01; 31663.18; 348639.15; 100550.33; 3.5789; 321; 133; 1796; 27; 391; 19; 918; 1018; 11; 6; 0.9549; -7.1679e-03; 628.67; 993.18; 545.08; 1.0892; 1661; 404; 157; 0.0411; 3102; 1; 1; 1; 9; 300389.04; 44568.21; 372139.22; 717096.47; 282914167.06; 0.033049
1526; 1523; 172; 1695; 2370; 4065; 4575; 464; 5039; 898; 1534; 0; 4; 10002; 8556; 249; 0.3061; 0.6919; -1.1175e-01; 21580.27; 346915.22; 100202.66; 2.1250; 324; 129; 1805; 47; 396; 24; 939; 1017; 8; 4; 0.9638; -1.1911e-02; 632.71; 981.94; 564.31; 0.8882; 1672; 419; 170; 0.0416; 3099; 3; 2; 0; 6; 263620.25; 0.00; 468143.04; 731763.29; 281962935.28; 0.032808
1527; 1526; 171; 1697; 2370; 4067; 4578; 467; 5045; 895; 1533; 0; 3; 10007; 8556; 246; 0.3058; 0.6970; -9.9683e-02; 31280.02; 345507.87; 103199.63; 3.5000; 334; 137; 1811; 34; 397; 32; 901; 1013; 13; 10; 0.9458; -2.1649e-02; 629.71; 992.14; 516.82; 1.7943; 1637; 387; 141; 0.0420; 3101; 4; 2; 0; 10; 134055.56; 0.00; 617535.71; 751591.27; 280935800.96; 0.032828
1528; 1523; 170; 1693; 2366; 4059; 4585; 470; 5055; 893; 1533; 0; 3; 10007; 8556; 242; 0.3048; 0.6907; -8.6463e-02; 38203.77; 344240.69; 116099.36; 3.9500; 340; 133; 1812; 37; 395; 40; 901; 1015; 10; 12; 0.9445; -1.6332e-02; 629.28; 976.49; 519.37; 3.0390; 1640; 396; 154; 0.0423; 3099; 8; 5; 0; 7; 957918.09; 0.00; 468780.42; 1426698.51; 280314898.31; 0.032854
1529; 1524; 168; 1692; 2372; 4064; 4573; 474; 5047; 895; 1537; 2; 4; 10006; 8556; 242; 0.3055; 0.6881; -8.3808e-02; 38259.27; 344907.49; 116722.69; 3.2286; 345; 137; 1800; 34; 391; 35; 901; 1016; 8; 14; 0.9436; -1.2176e-02; 633.02; 988.50; 525.13; 1.4014; 1625; 389; 147; 0.0426; 3090; 8; 6; 0; 4; 555115.47; 0.00; 254221.94; 809337.41; 279113101.82; 0.033751
1530; 1517; 170; 1687; 2372; 4059; 4578; 473; 5051; 896; 1539; 2; 4; 10006; 8556; 237; 0.3049; 0.7003; -8.0617e-02; 39450.68; 344253.93; 115449.68; 5.1957; 342; 135; 1800; 40; 386; 46; 900; 1020; 12; 14; 0.9521; -8.1990e-04; 632.94; 1000.84; 570.30; 2.3725; 1633; 390; 153; 0.0428; 3081; 5; 2; 0; 7; 215340.46; 0.00; 501016.63; 716357.09; 277593403.97; 0.032931
1531; 1517; 170; 1687; 2366; 4053; 4585; 470; 5055; 898; 1538; 1; 4; 10006; 8556; 237; 0.3042; 0.7066; -4.5023e-02; 41744.51; 344681.18; 126193.74; 6.3023; 344; 134; 1781; 38; 383; 43; 879; 1014; 7; 16; 0.9484; -5.9125e-03; 633.98; 1019.90; 523.14; 2.1349; 1609; 363; 126; 0.0430; 3065; 3; 1; 1; 4; 208203.69; 29643.48; 267612.93; 505460.11; 275381925.06; 0.032807
1532; 1518; 170; 1688; 2360; 4048; 4586; 477; 5063; 897; 1544; 2; 5; 10008; 8556; 236; 0.3034; 0.7040; -2.6939e-02; 76515.30; 345679.42; 129641.74; 6.5410; 361; 136; 1768; 31; 378; 61; 861; 1015; 14; 26; 0.9333; -1.8875e-02; 634.23; 1009.56; 521.74; 1.4812; 1591; 369; 133; 0.0431; 3057; 13; 7; 0; 9; 991766.87; 0.00; 821566.18; 1813333.05; 274381025.69; 0.032527
1533; 1511; 171; 1682; 2362; 4044; 4586; 470; 5056; 903; 1544; 2; 2; 10003; 8556; 235; 0.3035; 0.6981; -1.2614e-02; 86569.45; 348475.27; 146452.65; 7.0357; 366; 139; 1735; 38; 372; 56; 861; 1016; 13; 19; 0.9476; -2.4082e-02; 634.59; 991.52; 514.23; 1.1034; 1594; 380; 145; 0.0433; 3049; 5; 0; 0; 5; 240514.03; 0.00; 367393.19; 607907.21; 272487469.77; 0.034265
1534; 1507; 171; 1678; 2358; 4036; 4593; 470; 5063; 906; 1547; 2; 2; 10005; 8556; 229; 0.3024; 0.7256; -1.5141e-02; 108996.70; 350471.21; 150629.48; 9.3214; 390; 147; 1702; 30; 368; 84; 852; 1015; 20; 24; 0.9257; -2.6649e-02; 636.77; 1016.04; 563.58; 2.1007; 1559; 368; 139; 0.0431; 3040; 14; 3; 1; 9; 613003.69; 12229.84; 505516.76; 1130750.30; 269788780.63; 0.032662
1535; 1506; 172; 1678; 2356; 4034; 4593; 470; 5063; 910; 1552; 2; 2; 10007; 8556; 227; 0.3019; 0.7223; 7.8362e-03; 115484.98; 356391.81; 163648.86; 12.9254; 383; 151; 1641; 30; 356; 67; 851; 1011; 22; 16; 0.9368; -1.6512e-02; 638.09; 991.66; 544.56; 1.6968; 1587; 382; 155; 0.0431; 3034; 8; 4; 1; 7; 1024280.61; 39432.17; 606076.26; 1669789.04; 268602161.25; 0.033357
1536; 1504; 173; 1677; 2349; 4026; 4603; 468; 5071; 911; 1552; 2; 2; 10008; 8556; 225; 0.3008; 0.7594; 4.4455e-02; 93620.03; 360585.41; 152688.18; 16.5753; 388; 145; 1599; 28; 351; 73; 847; 1007; 15; 23; 0.9333; -2.1407e-02; 638.90; 1008.73; 528.37; 2.0588; 1561; 361; 136; 0.0429; 3026; 17; 0; 2; 7; 951980.25; 78025.91; 616448.92; 1646455.07; 266644570.41; 0.034074
1537; 1498; 174; 1672; 2338; 4010; 4619; 466; 5085; 913; 1553; 2; 3; 10008; 8556; 220; 0.2990; 0.7516; 7.3666e-02; 54967.57; 363862.63; 151287.81; 14.7262; 406; 144; 1560; 43; 334; 84; 854; 1007; 15; 36; 0.9190; -2.8783e-02; 640.53; 986.23; 517.77; 1.7667; 1562; 370; 150; 0.0426; 3034; 28; 2; 4; 6; 2011914.88; 365485.71; 448105.34; 2825505.94; 266519845.85; 0.034043
1538; 1491; 176; 1667; 2312; 3979; 4652; 465; 5117; 912; 1553; 2; 2; 10008; 8556; 215; 0.2953; 0.7848; 1.0172e-01; 54937.53; 368113.70; 150101.78; 15.8557; 422; 138; 1519; 46; 328; 97; 840; 1004; 12; 39; 0.9416; -2.9947e-02; 637.35; 991.89; 532.01; 0.5931; 1537; 360; 145; 0.0423; 3049; 32; 2; 13; 4; 2244382.94; 1415120.37; 413727.66; 4073230.97; 267082721.22; 0.035610
1539; 1488; 176; 1664; 2287; 3951; 4682; 465; 5147; 911; 1552; 2; 2; 10009; 8556; 211; 0.2920; 0.7951; 1.1964e-01; 104287.73; 376868.20; 169186.34; 21.1340; 433; 142; 1449; 34; 316; 97; 797; 998; 11; 41; 0.9517; -1.8215e-02; 633.91; 1021.60; 517.19; 0.6410; 1493; 328; 117; 0.0421; 3066; 36; 2; 13; 3; 3953072.60; 1820444.45; 329996.57; 6103513.62; 269774542.88; 0.037268
1540; 1483; 177; 1660; 2255; 3915; 4716; 464; 5180; 911; 1552; 2; 2; 10006; 8556; 210; 0.2881; 0.7858; 1.3750e-01; 78725.98; 386054.74; 188286.95; 20.5534; 443; 139; 1380; 37; 308; 103; 795; 997; 12; 38; 0.9594; -4.6877e-04; 634.36; 977.65; 518.33; 1.1049; 1509; 353; 143; 0.0419; 3101; 33; 2; 23; 5; 3958098.97; 3157967.03; 403210.06; 7519276.07; 274710410.43; 0.039966
1541; 1478; 178; 1656; 2230; 3886; 4750; 465; 5215; 907; 1550; 1; 2; 10008; 8556; 204; 0.2845; 0.8147; 1.5403e-01; 74785.61; 392935.74; 182811.17; 23.8103; 480; 141; 1318; 43; 296; 116; 790; 993; 10; 48; 0.9371; 5.0683e-03; 635.09; 985.41; 550.49; 2.4507; 1464; 346; 142; 0.0415; 3140; 44; 1; 21; 4; 5619086.54; 2999198.38; 492392.76; 9110677.67; 280719639.79; 0.041847
1542; 1473; 181; 1654; 2195; 3849; 4786; 465; 5251; 908; 1554; 1; 3; 10008; 8556; 202; 0.2802; 0.8567; 1.8188e-01; 99043.68; 407544.90; 197982.45; 30.5760; 483; 139; 1222; 24; 289; 125; 754; 987; 14; 37; 0.9583; 5.1417e-03; 629.52; 993.61; 543.29; 0.5669; 1432; 329; 127; 0.0411; 3169; 33; 2; 32; 4; 4549005.78; 4310244.55; 401029.58; 9260279.90; 285702670.74; 0.043962
1543; 1465; 182; 1647; 2180; 3827; 4806; 466; 5272; 906; 1554; 2; 2; 10005; 8556; 198; 0.2779; 0.8980; 2.2651e-01; 100561.47; 425112.92; 210288.55; 35.1638; 522; 150; 1123; 28; 271; 116; 765; 976; 18; 41; 0.9322; -5.8191e-03; 632.98; 974.30; 558.05; 3.0265; 1424; 349; 151; 0.0405; 3197; 37; 2; 19; 8; 5279734.09; 3052635.27; 735529.82; 9067899.19; 290462748.60; 0.044161
1544; 1463; 181; 1644; 2147; 3791; 4841; 467; 5308; 905; 1553; 2; 2; 10004; 8556; 196; 0.2738; 0.9251; 2.6957e-01; 153885.17; 438068.28; 238042.17; 31.1295; 563; 169; 1048; 44; 253; 139; 733; 965; 28; 33; 0.9507; 2.6037e-03; 629.77; 962.21; 538.31; 0.7315; 1393; 345; 149; 0.0399; 3243; 30; 3; 39; 17; 4621552.45; 6927687.35; 2444818.40; 13994058.20; 298559455.75; 0.043905
1545; 1457; 185; 1642; 2125; 3767; 4870; 465; 5335; 903; 1553; 2; 2; 10005; 8556; 193; 0.2709; 0.9663; 3.2283e-01; 157932.83; 454360.35; 241198.70; 33.3333; 591; 179; 954; 47; 237; 126; 738; 882; 37; 25; 0.9537; 2.5734e-03; 629.03; 991.26; 588.66; 1.5000; 1370; 335; 142; 0.0391; 3288; 23; 0; 30; 23; 3066345.11; 4560058.02; 2897702.72; 10524105.85; 305428648.41; 0.050455
1546; 1451; 185; 1636; 2127; 3763; 4871; 466; 5337; 905; 1556; 2; 2; 10005; 8556; 187; 0.2705; 1.0257; 3.7101e-01; 127961.41; 474093.32; 250726.98; 40.0450; 605; 189; 860; 33; 225; 111; 729; 887; 36; 26; 0.9512; 1.7475e-02; 625.42; 956.10; 577.62; 1.2952; 1363; 353; 166; 0.0383; 3307; 24; 3; 20; 20; 3964350.75; 3385384.12; 2723787.32; 10073522.19; 310761656.23; 0.045842
1547; 1446; 192; 1638; 2120; 3758; 4880; 465; 5345; 902; 1559; 2; 2; 10005; 8556; 189; 0.2699; 1.0391; 4.1241e-01; 200303.57; 488890.23; 268206.14; 39.4146; 639; 200; 791; 42; 207; 123; 696; 861; 42; 25; 0.9438; 1.3750e-02; 619.34; 970.47; 566.02; 1.1348; 1321; 330; 141; 0.0374; 3324; 23; 0; 18; 17; 3907130.84; 2077092.58; 3245115.30; 9229338.72; 314946409.62; 0.045243
1548; 1448; 194; 1642; 2118; 3760; 4882; 467; 5349; 901; 1562; 2; 2; 10010; 8556; 188; 0.2695; 1.0814; 4.2533e-01; 149861.95; 517180.53; 300559.65; 46.0000; 642; 192; 689; 22; 197; 80; 676; 855; 28; 14; 0.9488; 1.7188e-02; 618.71; 980.24; 579.69; 1.4468; 1317; 329; 141; 0.0365; 3335; 13; 1; 18; 15; 2036110.31; 2635942.10; 2507289.73; 7179342.15; 317617247.42; 0.044121
1549; 1449; 196; 1645; 2120; 3765; 4882; 465; 5347; 901; 1562; 1; 2; 10013; 8556; 188; 0.2698; 1.1546; 4.6650e-01; 148780.90; 523694.16; 273497.68; 44.3780; 674; 204; 646; 40; 180; 82; 662; 864; 29; 9; 0.9544; 2.0725e-02; 614.59; 986.99; 557.77; 0.3600; 1282; 313; 125; 0.0357; 3351; 6; 0; 21; 16; 604177.22; 3062806.27; 3157014.36; 6823997.85; 320848286.65; 0.041397
1550; 1445; 191; 1636; 2105; 3741; 4896; 470; 5366; 897; 1558; 0; 3; 10004; 8556; 188; 0.2680; 1.1519; 4.7573e-01; 145767.53; 539991.35; 291878.65; 32.8406; 670; 189; 600; 38; 176; 69; 667; 847; 15; 17; 0.9504; 2.1318e-02; 614.87; 1001.93; 539.37; 2.0973; 1277; 301; 113; 0.0348; 3363; 15; 3; 20; 5; 2920037.71; 3531568.81; 977777.85; 7429384.36; 324378007.69; 0.040925
1551; 1444; 194; 1638; 2080; 3718; 4927; 470; 5397; 891; 1555; 0; 2; 10006; 8556; 188; 0.2651; 1.1397; 4.7817e-01; 138390.72; 539839.38; 297603.73; 26.7326; 688; 206; 585; 56; 164; 86; 654; 819; 25; 25; 0.9529; 1.6073e-02; 613.52; 981.70; 527.02; 0.7414; 1281; 304; 116; 0.0341; 3369; 20; 1; 14; 8; 3626034.57; 2881828.28; 1695675.75; 8203538.59; 327168095.46; 0.041730
1552; 1436; 197; 1633; 2081; 3714; 4931; 472; 5403; 889; 1558; 0; 2; 10006; 8556; 183; 0.2646; 1.1773; 4.6639e-01; 105969.66; 545657.02; 261647.95; 29.0132; 681; 200; 546; 48; 151; 76; 649; 810; 17; 23; 0.9601; 3.7190e-03; 612.02; 974.82; 543.33; 1.3917; 1275; 303; 120; 0.0333; 3380; 19; 2; 11; 5; 2992043.72; 2120310.41; 1044891.34; 6157245.47; 330201792.18; 0.042759
1553; 1439; 199; 1638; 2076; 3714; 4931; 471; 5402; 890; 1560; 0; 3; 10006; 8556; 188; 0.2646; 1.1957; 4.6632e-01; 116927.17; 562363.72; 265376.81; 21.2308; 673; 205; 509; 40; 144; 52; 636; 828; 15; 14; 0.9623; 9.5023e-03; 610.26; 970.08; 510.69; 1.3596; 1287; 302; 114; 0.0327; 3381; 13; 0; 6; 4; 2162728.00; 1023881.58; 973726.93; 4160336.51; 331611204.28; 0.040039
1554; 1445; 200; 1645; 2072; 3717; 4930; 472; 5402; 888; 1560; 0; 3; 10007; 8556; 194; 0.2648; 1.2584; 4.7781e-01; 105582.06; 570740.90; 288317.56; 37.7963; 675; 206; 491; 34; 137; 54; 632; 850; 20; 12; 0.9441; 4.0912e-03; 608.69; 976.30; 502.17; 1.3832; 1278; 301; 107; 0.0320; 3391; 12; 1; 7; 13; 1819082.50; 1248141.91; 2038792.21; 5106016.63; 334287288.51; 0.037384
1555; 1440; 200; 1640; 2082; 3722; 4927; 474; 5401; 886; 1560; 0; 5; 10009; 8556; 187; 0.2652; 1.2408; 4.3793e-01; 107248.45; 589569.25; 314520.27; 36.7778; 700; 188; 462; 26; 127; 36; 637; 810; 11; 10; 0.9456; 8.5877e-03; 613.23; 976.95; 545.49; 2.7966; 1243; 305; 118; 0.0312; 3389; 8; 2; 8; 4; 1874857.48; 1973566.49; 821994.15; 4670418.13; 335772747.02; 0.038641
1556; 1438; 199; 1637; 2088; 3725; 4923; 474; 5397; 885; 1558; 0; 5; 10007; 8556; 186; 0.2658; 1.2869; 4.1275e-01; 93539.36; 580533.61; 260153.68; 20.4524; 682; 197; 458; 33; 129; 42; 632; 791; 12; 13; 0.9442; -2.6178e-03; 613.09; 954.25; 524.64; 1.0916; 1279; 317; 131; 0.0306; 3397; 13; 1; 5; 5; 1559331.28; 774647.37; 721870.35; 3055849.00; 336668578.14; 0.038063
1557; 1441; 200; 1641; 2084; 3725; 4926; 471; 5397; 889; 1560; 0; 5; 10011; 8556; 186; 0.2653; 1.2082; 3.3930e-01; 134585.66; 583138.80; 291770.25; 28.4167; 704; 214; 447; 32; 125; 48; 633; 813; 16; 10; 0.9420; -1.7338e-03; 609.94; 936.64; 514.00; 1.2574; 1283; 322; 136; 0.0300; 3398; 8; 1; 11; 12; 1579966.02; 2005123.30; 1758529.45; 5343618.77; 338642701.69; 0.035917
1558; 1435; 197; 1632; 2098; 3730; 4918; 473; 5391; 889; 1559; 0; 5; 10010; 8556; 178; 0.2660; 1.2520; 2.8451e-01; 94193.41; 591073.32; 291647.32; 24.4737; 693; 200; 429; 30; 121; 38; 634; 783; 12; 8; 0.9225; -1.6469e-02; 614.01; 1007.15; 626.59; 2.8347; 1254; 299; 121; 0.0294; 3398; 7; 1; 6; 7; 1108274.56; 1470092.60; 1505232.33; 4083599.49; 340270585.40; 0.038956
1559; 1435; 195; 1630; 2100; 3730; 4913; 473; 5386; 891; 1559; 1; 4; 10007; 8556; 179; 0.2664; 1.2132; 2.1190e-01; 136749.16; 599422.33; 292503.63; 24.5333; 708; 201; 416; 25; 119; 30; 654; 796; 10; 8; 0.9415; -1.5027e-02; 611.56; 961.23; 535.16; 1.0407; 1242; 302; 123; 0.0290; 3400; 7; 2; 4; 7; 863734.37; 889804.92; 1211862.75; 2965402.04; 340412415.31; 0.037282
1560; 1437; 195; 1632; 2098; 3730; 4913; 474; 5387; 890; 1559; 1; 4; 10007; 8556; 181; 0.2664; 1.2191; 1.7103e-01; 102025.23; 583601.58; 285477.48; 25.2037; 728; 209; 430; 45; 114; 54; 651; 803; 14; 14; 0.9525; -9.6414e-03; 611.43; 957.54; 562.82; 1.1374; 1245; 312; 131; 0.0286; 3407; 13; 4; 13; 6; 2154857.93; 2198918.31; 1162304.37; 5516080.61; 342797472.06; 0.035796
1561; 1436; 197; 1633; 2104; 3737; 4906; 473; 5379; 891; 1561; 0; 4; 10007; 8556; 182; 0.2672; 1.1242; 8.5935e-02; 90022.75; 603491.90; 287496.04; 15.2857; 695; 187; 400; 25; 110; 28; 642; 767; 6; 5; 0.9608; 2.7266e-03; 612.18; 937.60; 534.49; 0.5956; 1257; 318; 136; 0.0285; 3402; 4; 0; 7; 1; 500899.54; 707642.89; 234044.02; 1442586.45; 342169762.58; 0.039186
1562; 1440; 199; 1639; 2098; 3737; 4908; 474; 5382; 889; 1562; 0; 4; 10008; 8556; 187; 0.2671; 1.2233; 5.2738e-02; 156062.21; 594806.53; 294790.30; 31.4884; 716; 203; 401; 29; 109; 43; 664; 845; 11; 7; 0.9472; 2.4358e-03; 613.83; 974.75; 587.98; 1.2397; 1244; 308; 121; 0.0282; 3399; 6; 1; 10; 5; 718303.09; 1802757.51; 1037639.62; 3558700.22; 343008399.21; 0.033772
1563; 1425; 204; 1629; 2104; 3733; 4914; 474; 5388; 887; 1565; 0; 3; 10008; 8556; 177; 0.2666; 1.2836; 5.3635e-02; 118795.56; 588075.74; 263041.77; 20.9200; 721; 199; 402; 45; 99; 50; 668; 809; 12; 14; 0.9534; 1.3230e-03; 611.14; 952.73; 586.32; 1.8611; 1258; 321; 144; 0.0279; 3400; 13; 1; 6; 4; 2479466.43; 1036448.49; 314283.26; 3830198.19; 344595496.75; 0.036584
1564; 1422; 202; 1624; 2103; 3727; 4915; 476; 5391; 885; 1563; 0; 3; 10003; 8556; 177; 0.2665; 1.1423; 5.1957e-02; 87175.96; 600234.43; 274862.33; 17.3784; 709; 186; 385; 36; 95; 37; 648; 786; 7; 14; 0.9569; -2.0342e-03; 606.30; 947.71; 521.09; 1.1301; 1229; 300; 123; 0.0278; 3405; 13; 3; 6; 2; 2192633.97; 1247515.71; 356033.11; 3796182.79; 345908046.02; 0.036945
1565; 1419; 209; 1628; 2100; 3728; 4917; 472; 5389; 886; 1567; 0; 3; 10003; 8556; 181; 0.2666; 1.2037; 3.3281e-02; 136848.21; 596243.25; 260947.66; 18.0952; 725; 193; 388; 40; 94; 42; 656; 800; 8; 11; 0.9738; 3.0481e-03; 609.34; 969.37; 546.14; 0.1652; 1213; 296; 115; 0.0277; 3397; 10; 1; 11; 2; 1796080.02; 2123574.01; 472856.73; 4392510.76; 347058784.56; 0.036900
